,instant_day,dteday_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,dteday_hour,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,time_category_hour
15364,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15365,2012-10-07,winter,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70,86,morning
15365,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15366,2012-10-07,winter,1,10,10,0,0,0,2,0.42,0.4242,0.67,0.194,41,144,185,morning
15366,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15367,2012-10-07,winter,1,10,11,0,0,0,2,0.42,0.4242,0.71,0.1045,76,260,336,morning
15367,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15368,2012-10-07,winter,1,10,12,0,0,0,2,0.42,0.4242,0.71,0.0,100,292,392,afternoon
15368,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15369,2012-10-07,winter,1,10,13,0,0,0,2,0.44,0.4394,0.72,0.0896,80,240,320,afternoon
15369,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15370,2012-10-07,winter,1,10,14,0,0,0,2,0.44,0.4394,0.67,0.0,71,243,314,afternoon
15370,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15371,2012-10-07,winter,1,10,15,0,0,0,3,0.42,0.4242,0.77,0.1343,74,232,306,afternoon
15371,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15372,2012-10-07,winter,1,10,16,0,0,0,3,0.4,0.4091,0.82,0.1642,87,246,333,afternoon
15372,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15373,2012-10-07,winter,1,10,17,0,0,0,3,0.4,0.4091,0.82,0.2239,35,122,157,afternoon
15373,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15374,2012-10-07,winter,1,10,18,0,0,0,3,0.4,0.4091,0.82,0.194,24,82,106,evening
15374,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15375,2012-10-07,winter,1,10,19,0,0,0,2,0.4,0.4091,0.82,0.1045,17,97,114,evening
15375,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15376,2012-10-07,winter,1,10,20,0,0,0,1,0.4,0.4091,0.82,0.1343,19,97,116,evening
15376,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15377,2012-10-07,winter,1,10,21,0,0,0,1,0.38,0.3939,0.87,0.1045,22,91,113,evening
15377,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15378,2012-10-07,winter,1,10,22,0,0,0,1,0.38,0.3939,0.87,0.1343,7,72,79,evening
15378,646,2012-10-07,winter,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,15379,2012-10-07,winter,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80,evening
15379,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15380,2012-10-08,winter,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51,night
15380,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15381,2012-10-08,winter,1,10,1,1,1,0,1,0.34,0.3333,0.87,0.1642,2,35,37,night
15381,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15382,2012-10-08,winter,1,10,2,1,1,0,1,0.34,0.3333,0.81,0.194,3,12,15,night
15382,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15383,2012-10-08,winter,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,2,8,10,night
15383,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15384,2012-10-08,winter,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7,night
15384,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15385,2012-10-08,winter,1,10,5,1,1,0,1,0.34,0.3182,0.76,0.2239,2,17,19,night
15385,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15386,2012-10-08,winter,1,10,6,1,1,0,1,0.34,0.3485,0.76,0.1045,5,54,59,morning
15386,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15387,2012-10-08,winter,1,10,7,1,1,0,2,0.34,0.3333,0.76,0.1642,3,151,154,morning
15387,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15388,2012-10-08,winter,1,10,8,1,1,0,2,0.36,0.3485,0.71,0.2239,23,374,397,morning
15388,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15389,2012-10-08,winter,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,morning
15389,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15390,2012-10-08,winter,1,10,10,1,1,0,2,0.38,0.3939,0.68,0.1343,69,229,298,morning
15390,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15391,2012-10-08,winter,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236,308,morning
15391,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15392,2012-10-08,winter,1,10,12,1,1,0,2,0.42,0.4242,0.63,0.1642,74,267,341,afternoon
15392,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15393,2012-10-08,winter,1,10,13,1,1,0,2,0.42,0.4242,0.62,0.194,82,323,405,afternoon
15393,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15394,2012-10-08,winter,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,121,299,420,afternoon
15394,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15395,2012-10-08,winter,1,10,15,1,1,0,3,0.42,0.4242,0.58,0.194,76,294,370,afternoon
15395,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15396,2012-10-08,winter,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316,377,afternoon
15396,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15397,2012-10-08,winter,1,10,17,1,1,0,2,0.42,0.4242,0.66,0.2537,81,416,497,afternoon
15397,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15398,2012-10-08,winter,1,10,18,1,1,0,2,0.42,0.4242,0.66,0.2836,41,415,456,evening
15398,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15399,2012-10-08,winter,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,38,333,371,evening
15399,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15400,2012-10-08,winter,1,10,20,1,1,0,3,0.4,0.4091,0.71,0.2239,20,207,227,evening
15400,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15401,2012-10-08,winter,1,10,21,1,1,0,2,0.4,0.4091,0.76,0.2239,17,134,151,evening
15401,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15402,2012-10-08,winter,1,10,22,1,1,0,3,0.4,0.4091,0.76,0.2537,6,101,107,evening
15402,647,2012-10-08,winter,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,15403,2012-10-08,winter,1,10,23,1,1,0,2,0.4,0.4091,0.71,0.2239,9,60,69,evening
15403,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15404,2012-10-09,winter,1,10,0,0,2,1,2,0.38,0.3939,0.82,0.2239,9,22,31,night
15404,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15405,2012-10-09,winter,1,10,1,0,2,1,3,0.36,0.3485,0.87,0.2239,0,13,13,night
15405,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15406,2012-10-09,winter,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7,night
15406,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15407,2012-10-09,winter,1,10,3,0,2,1,3,0.36,0.3333,0.87,0.2836,0,3,3,night
15407,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15408,2012-10-09,winter,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7,night
15408,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15409,2012-10-09,winter,1,10,5,0,2,1,2,0.38,0.3939,0.82,0.194,0,19,19,night
15409,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15410,2012-10-09,winter,1,10,6,0,2,1,2,0.38,0.3939,0.82,0.2537,2,141,143,morning
15410,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15411,2012-10-09,winter,1,10,7,0,2,1,1,0.38,0.3939,0.83,0.2537,5,357,362,morning
15411,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15412,2012-10-09,winter,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,15,698,713,morning
15412,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15413,2012-10-09,winter,1,10,9,0,2,1,2,0.42,0.4242,0.77,0.2239,37,345,382,morning
15413,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15414,2012-10-09,winter,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164,morning
15414,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15415,2012-10-09,winter,1,10,11,0,2,1,2,0.48,0.4697,0.69,0.194,37,156,193,morning
15415,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15416,2012-10-09,winter,1,10,12,0,2,1,2,0.48,0.4697,0.69,0.194,43,217,260,afternoon
15416,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15417,2012-10-09,winter,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238,afternoon
15417,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15418,2012-10-09,winter,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244,afternoon
15418,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15419,2012-10-09,winter,1,10,15,0,2,1,2,0.52,0.5,0.63,0.1642,59,195,254,afternoon
15419,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15420,2012-10-09,winter,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424,afternoon
15420,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15421,2012-10-09,winter,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,73,733,806,afternoon
15421,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15422,2012-10-09,winter,1,10,18,0,2,1,2,0.5,0.4848,0.72,0.2239,26,758,784,evening
15422,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15423,2012-10-09,winter,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,31,483,514,evening
15423,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15424,2012-10-09,winter,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360,evening
15424,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15425,2012-10-09,winter,1,10,21,0,2,1,2,0.48,0.4697,0.77,0.1343,16,209,225,evening
15425,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15426,2012-10-09,winter,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162,evening
15426,648,2012-10-09,winter,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,15427,2012-10-09,winter,1,10,23,0,2,1,2,0.48,0.4697,0.77,0.0896,8,76,84,evening
15427,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15428,2012-10-10,winter,1,10,0,0,3,1,2,0.46,0.4545,0.88,0.0896,0,33,33,night
15428,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15429,2012-10-10,winter,1,10,1,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,night
15429,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15430,2012-10-10,winter,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8,night
15430,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15431,2012-10-10,winter,1,10,3,0,3,1,2,0.46,0.4545,0.88,0.0,0,6,6,night
15431,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15432,2012-10-10,winter,1,10,4,0,3,1,2,0.46,0.4545,0.88,0.1045,0,6,6,night
15432,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15433,2012-10-10,winter,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40,night
15433,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15434,2012-10-10,winter,1,10,6,0,3,1,2,0.46,0.4545,0.88,0.0896,3,172,175,morning
15434,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15435,2012-10-10,winter,1,10,7,0,3,1,1,0.46,0.4545,0.82,0.1045,9,498,507,morning
15435,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15436,2012-10-10,winter,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839,morning
15436,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15437,2012-10-10,winter,1,10,9,0,3,1,1,0.54,0.5152,0.6,0.2836,35,331,366,morning
15437,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15438,2012-10-10,winter,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217,morning
15438,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15439,2012-10-10,winter,1,10,11,0,3,1,1,0.54,0.5152,0.52,0.194,53,238,291,morning
15439,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15440,2012-10-10,winter,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390,afternoon
15440,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15441,2012-10-10,winter,1,10,13,0,3,1,1,0.56,0.5303,0.49,0.0,60,237,297,afternoon
15441,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15442,2012-10-10,winter,1,10,14,0,3,1,1,0.6,0.6212,0.4,0.1642,63,208,271,afternoon
15442,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15443,2012-10-10,winter,1,10,15,0,3,1,1,0.6,0.6212,0.4,0.1642,58,261,319,afternoon
15443,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15444,2012-10-10,winter,1,10,16,0,3,1,1,0.6,0.6212,0.4,0.2239,92,474,566,afternoon
15444,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15445,2012-10-10,winter,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,91,857,948,afternoon
15445,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15446,2012-10-10,winter,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844,evening
15446,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15447,2012-10-10,winter,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,32,534,566,evening
15447,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15448,2012-10-10,winter,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392,evening
15448,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15449,2012-10-10,winter,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582,18,251,269,evening
15449,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15450,2012-10-10,winter,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170,197,evening
15450,649,2012-10-10,winter,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,15451,2012-10-10,winter,1,10,23,0,3,1,1,0.44,0.4394,0.58,0.194,17,119,136,evening
15451,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15452,2012-10-11,winter,1,10,0,0,4,1,1,0.44,0.4394,0.51,0.1343,1,41,42,night
15452,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15453,2012-10-11,winter,1,10,1,0,4,1,1,0.44,0.4394,0.47,0.194,1,10,11,night
15453,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15454,2012-10-11,winter,1,10,2,0,4,1,1,0.42,0.4242,0.5,0.1343,4,7,11,night
15454,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15455,2012-10-11,winter,1,10,3,0,4,1,1,0.42,0.4242,0.47,0.2985,0,3,3,night
15455,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15456,2012-10-11,winter,1,10,4,0,4,1,1,0.4,0.4091,0.5,0.2537,0,10,10,night
15456,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15457,2012-10-11,winter,1,10,5,0,4,1,1,0.36,0.3485,0.5,0.1642,0,42,42,night
15457,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15458,2012-10-11,winter,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158,159,morning
15458,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15459,2012-10-11,winter,1,10,7,0,4,1,1,0.36,0.3333,0.5,0.2537,11,467,478,morning
15459,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15460,2012-10-11,winter,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,25,773,798,morning
15460,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15461,2012-10-11,winter,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355,morning
15461,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15462,2012-10-11,winter,1,10,10,0,4,1,1,0.44,0.4394,0.41,0.3582,39,165,204,morning
15462,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15463,2012-10-11,winter,1,10,11,0,4,1,1,0.46,0.4545,0.36,0.0,76,175,251,morning
15463,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15464,2012-10-11,winter,1,10,12,0,4,1,1,0.46,0.4545,0.36,0.0,47,279,326,afternoon
15464,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15465,2012-10-11,winter,1,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,48,243,291,afternoon
15465,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15466,2012-10-11,winter,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348,afternoon
15466,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15467,2012-10-11,winter,1,10,15,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460,afternoon
15467,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15468,2012-10-11,winter,1,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343,68,413,481,afternoon
15468,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15469,2012-10-11,winter,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,90,737,827,afternoon
15469,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15470,2012-10-11,winter,1,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692,evening
15470,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15471,2012-10-11,winter,1,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343,81,662,743,evening
15471,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15472,2012-10-11,winter,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,27,388,415,evening
15472,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15473,2012-10-11,winter,1,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260,evening
15473,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15474,2012-10-11,winter,1,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177,evening
15474,650,2012-10-11,winter,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,15475,2012-10-11,winter,1,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186,evening
15475,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15476,2012-10-12,winter,1,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68,night
15476,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15477,2012-10-12,winter,1,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37,night
15477,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15478,2012-10-12,winter,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16,night
15478,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15479,2012-10-12,winter,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6,night
15479,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15480,2012-10-12,winter,1,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8,night
15480,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15481,2012-10-12,winter,1,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35,night
15481,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15482,2012-10-12,winter,1,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143,morning
15482,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15483,2012-10-12,winter,1,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392,morning
15483,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15484,2012-10-12,winter,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745,morning
15484,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15485,2012-10-12,winter,1,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400,morning
15485,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15486,2012-10-12,winter,1,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275,morning
15486,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15487,2012-10-12,winter,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313,morning
15487,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15488,2012-10-12,winter,1,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387,afternoon
15488,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15489,2012-10-12,winter,1,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381,afternoon
15489,651,2012-10-12,winter,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,15490,2012-10-12,winter,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371,afternoon
